,Player ID,Name,Last_Name,Team,Position,Cost_Today,Total Points,Form,Points/Game,xGi,xGc,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Transfers Out GW,Transfers in GW,Influence,Creativity,Threat,ICT Index,GW1,GW2,GW3,GW4,GW5,GW6,CGW,NGW,NGW2,NGW3,NGW4,NGW5,Diff_Score_1_GW,Diff_Score_2_GW,Diff_Score_3_GW,Diff_Score_4_GW,Diff_Score_5_GW,FDI_1,FDI_2,FDI_3,FDI_4,FDI_5,Initial Cost
346,312,Stefan,Bajcetic,Liverpool,MID,45,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,45
347,313,Conor,Bradley,Liverpool,DEF,50,1,1,1,1.8,0.28,0.6,0,0,0,1,0,3,0,13,0,0,0,0,0,0,0,7.4,1.9,40,4.9,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0.5,0.25,0.1429,0.1111,0.0909,50
348,315,Bobby,Clark,Liverpool,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,45
349,317,Diogo,Jota,Liverpool,MID,76,8,8,8,1.15,0.47,19.1,1,0,1,8,0,24,0,78,0,0,0,0,0,0,0,36.8,4.9,41,8.3,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,4,2,1.1429,0.8889,0.7273,75
350,318,Ben,Doak,Liverpool,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,45
351,319,Harvey,Elliott,Liverpool,MID,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,55
352,321,Cody,Gakpo,Liverpool,FWD,74,0,0,0,0,0.33,3.4,0,0,0,0,0,-1,0,11,0,0,0,0,0,0,0,0,1.8,6,0.8,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,75
353,322,Joe,Gomez,Liverpool,DEF,50,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,50
354,323,Ryan,Gravenberch,Liverpool,MID,50,3,3,3,0.39,0.45,0.3,0,0,1,3,0,6,0,90,0,0,0,0,0,0,0,6.2,10.4,0,1.7,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,1.5,0.75,0.4286,0.3333,0.2727,50
355,324,Curtis,Jones,Liverpool,MID,55,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,55
356,325,Caoimhin,Kelleher,Liverpool,GK,45,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,45
357,326,Ibrahima,Konaté,Liverpool,DEF,50,1,1,1,0,0.3,1.8,0,0,0,1,0,12,0,45,0,0,0,0,0,0,0,14.2,0.3,0,1.5,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0.5,0.25,0.1429,0.1111,0.0909,50
358,327,Luis, Díaz,Liverpool,MID,75,3,3,3,0.84,0.45,8.1,0,0,1,3,0,13,0,90,0,0,0,0,0,0,0,9.6,37.1,31,7.8,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,1.5,0.75,0.4286,0.3333,0.2727,75
359,328,Mohamed,Salah,Liverpool,MID,125,14,14,14,0.85,0.45,36.2,1,1,1,14,0,38,0,90,0,0,0,0,0,0,0,58,24.4,70,15.2,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,7,3.5,2,1.5556,1.2727,125
360,329,Alexis,Mac Allister,Liverpool,MID,65,3,3,3,0.16,0.45,2.6,0,0,1,3,0,7,0,90,0,0,0,0,0,0,0,2.6,9.3,7,1.9,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,1.5,0.75,0.4286,0.3333,0.2727,65
361,330,James,McConnell,Liverpool,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,45
362,331,Tyler,Morton,Liverpool,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,45
363,332,Nathaniel,Phillips,Liverpool,DEF,40,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,40
364,333,Jarell,Quansah,Liverpool,DEF,44,1,1,1,0,0.62,4.7,0,0,0,1,0,7,0,45,0,0,0,0,0,0,0,15.8,0.5,0,1.6,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0.5,0.25,0.1429,0.1111,0.0909,45
365,334,Rhys,Williams,Liverpool,DEF,40,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,40
366,335,Andrew,Robertson,Liverpool,DEF,60,6,6,6,0.15,0.47,4.9,0,0,1,6,0,24,0,78,0,0,0,0,0,0,0,12,17.1,4,3.3,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,3,1.5,0.8571,0.6667,0.5455,60
367,336,Dominik,Szoboszlai,Liverpool,MID,65,7,7,7,0.39,0.45,2.6,0,1,1,7,0,28,0,90,0,0,0,0,0,0,0,10.4,41.2,15,6.7,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,3.5,1.75,1,0.7778,0.6364,65
368,337,Konstantinos,Tsimikas,Liverpool,DEF,49,1,1,1,0.08,0.33,0.4,0,0,0,1,0,3,0,11,0,0,0,0,0,0,0,1.4,1.2,0,0.3,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0.5,0.25,0.1429,0.1111,0.0909,50
369,316,Darwin,Núñez,Liverpool,FWD,74,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,75
370,320,Endo,Endo,Liverpool,MID,50,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,0,0,0,0,0,50
371,339,Virgil,van Dijk,Liverpool,DEF,60,6,6,6,0.01,0.45,12.8,0,0,1,6,0,24,0,90,0,0,0,0,0,0,0,8.8,1.5,4,1.4,IPS (A),BRE (H),MUN (A),NFO (H),BOU (H),WOL (A),2,2,3,2,2,2,2,4,7,9,11,3,1.5,0.8571,0.6667,0.5455,60
372,340,Manuel,Akanji,Man City,DEF,55,6,6,6,0.01,1.01,5.4,0,0,1,6,0,28,0,90,0,0,0,0,0,0,0,16.2,1.6,0,1.8,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,1.5,1,0.75,0.6,0.4,55
373,341,Nathan,Aké,Man City,DEF,55,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,55
374,343,Oscar,Bobb,Man City,MID,49,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,50
375,344,Scott,Carson,Man City,GK,40,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,40
376,345,Kevin,De Bruyne,Man City,MID,95,3,3,3,0.39,1.01,8.4,0,0,1,3,0,14,0,90,0,0,0,0,0,0,0,5,15.3,4,2.4,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0.75,0.5,0.375,0.3,0.2,95
377,346,Jérémy,Doku,Man City,MID,65,3,3,3,0.22,1.01,4.6,0,0,1,3,0,20,0,90,0,0,0,0,0,0,0,12.8,23.3,29,6.5,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0.75,0.5,0.375,0.3,0.2,65
378,347,Ederson,,Man City,GK,55,8,8,8,0,1.01,8.1,0,0,1,8,0,30,0,90,0,0,3,0,0,0,0,19.6,0,0,2,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,2,1.3333,1,0.8,0.5333,55
379,348,Phil,Foden,Man City,MID,95,1,1,1,0.02,1.44,17.1,0,0,0,1,0,6,0,45,0,0,0,0,0,0,0,9,3.7,0,1.3,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0.25,0.1667,0.125,0.1,0.0667,95
380,349,Jack,Grealish,Man City,MID,65,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,65
381,350,Joško,Gvardiol,Man City,DEF,60,7,7,7,0.05,1.01,33.7,0,0,1,7,0,30,0,90,0,0,0,0,0,0,0,23.2,3.3,5,3.2,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,1.75,1.1667,0.875,0.7,0.4667,60
382,351,Erling,Haaland,Man City,FWD,150,7,7,7,0.28,1.01,53.6,1,0,1,7,0,31,0,90,0,0,0,0,0,0,0,36.4,0.6,38,7.5,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,1.75,1.1667,0.875,0.7,0.4667,150
383,352,Julián,Alvarez,Man City,FWD,70,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,70
384,353,João,Cancelo,Man City,DEF,55,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,55
385,354,Mateo,Kovačić,Man City,MID,55,11,11,11,0.15,1.01,2.1,1,0,1,11,0,36,0,90,0,0,0,0,0,0,0,55.6,4.9,9,7,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,2.75,1.8333,1.375,1.1,0.7333,55
386,355,Rico,Lewis,Man City,DEF,45,6,6,6,0.01,1.01,1.7,0,0,1,6,0,22,0,90,0,0,0,0,0,0,0,15,3.3,8,2.6,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,1.5,1,0.75,0.6,0.4,45
387,356,Matheus,Nunes,Man City,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,50
388,357,James,McAtee,Man City,MID,50,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,50
389,358,Stefan,Ortega,Man City,GK,55,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,55
390,360,Rodri,Rodri,Man City,MID,64,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,65
391,362,John,Stones,Man City,DEF,55,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,55
392,363,Kyle,Walker,Man City,DEF,55,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,55
393,571,Sávio 'Savinho',Sávio,Man City,MID,65,1,1,1,0.32,0.6,0.5,0,0,0,1,0,8,0,45,0,0,0,0,0,0,0,11.6,36.4,4,5.2,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0.25,0.1667,0.125,0.1,0.0667,65
394,607,Nico,O’Reilly,Man City,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,0,0,0,0,0,50
395,342,Bernardo,Silva,Man City,MID,65,6,6,6,0.33,1.01,6.7,0,1,1,6,0,26,0,90,0,0,0,0,0,0,0,32,38.1,30,10,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,1.5,1,0.75,0.6,0.4,65
396,361,Rúben,Diaz,Man City,DEF,55,6,6,6,0,1.01,4.5,0,0,1,6,0,27,0,90,0,0,0,0,0,0,0,14.2,0.5,0,1.5,CHE (A),IPS (H),WHU (A),BRE (H),ARS (H),NEW (A),4,2,2,2,5,4,4,6,8,10,15,1.5,1,0.75,0.6,0.4,55
397,365,Antony Matheus,Antony,Man Utd,MID,60,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,60
398,366,Bruno,Fernandes,Man Utd,MID,85,3,3,3,1.22,0.44,18.9,0,0,1,3,0,10,0,90,0,0,0,0,0,0,0,15,8.3,49,7.2,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,1.5,0.75,0.375,0.3,0.2308,85
399,367,Altay,Bayindir,Man Utd,GK,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,45
400,368,Carlos Henrique,Casemiro,Man Utd,MID,50,3,3,3,0.66,0.44,0.7,0,0,1,3,0,19,0,90,0,0,0,0,0,0,0,26.8,39.9,13,8,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,1.5,0.75,0.375,0.3,0.2308,50
401,369,Diogo,Dalot,Man Utd,DEF,50,7,7,7,0.02,0.44,9.1,0,0,1,7,0,26,0,90,0,0,0,0,0,0,0,13.4,4.8,0,1.8,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,3.5,1.75,0.875,0.7,0.5385,50
402,370,Christian,Eriksen,Man Utd,MID,55,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,55
403,371,Jonny,Evans,Man Utd,DEF,45,1,1,1,0,0.6,0.1,0,0,0,1,0,2,0,9,0,0,0,0,0,0,0,1.4,0,0,0.1,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0.5,0.25,0.125,0.1,0.0769,45
404,372,Alejandro,Garnacho,Man Utd,MID,65,4,4,4,2.39,0.71,17.4,0,1,0,4,0,11,0,29,0,0,0,0,0,0,0,21.2,25,9,5.5,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,2,1,0.5,0.4,0.3077,65
405,374,Tom,Heaton,Man Utd,GK,40,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,40
406,375,Rasmus,Højlund,Man Utd,FWD,70,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,70
407,376,Victor,Lindelof,Man Utd,DEF,45,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,45
408,377,Harry,Maguire,Man Utd,DEF,50,5,5,5,0.01,0.43,0.7,0,0,1,5,0,22,0,80,0,0,0,0,0,0,0,19.6,1.6,0,2.1,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,2.5,1.25,0.625,0.5,0.3846,50
409,378,Kobbie,Mainoo,Man Utd,MID,55,3,3,3,0.04,0.41,6.2,0,0,1,3,0,21,0,83,0,0,0,0,0,0,0,12,3.7,1,1.7,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,1.5,0.75,0.375,0.3,0.2308,55
410,379,Tyrell,Malacia,Man Utd,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,45
411,380,Lisandro,Martinez,Man Utd,DEF,45,7,7,7,0.02,0.44,6,0,0,1,7,0,26,0,90,0,0,0,0,0,0,0,19.4,11.9,0,3.1,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,3.5,1.75,0.875,0.7,0.5385,45
412,381,Scott,McTominay,Man Utd,MID,50,1,1,1,0,0.9,0.9,0,0,0,1,0,3,0,6,0,0,0,0,0,0,0,0.6,0.1,0,0.1,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0.5,0.25,0.125,0.1,0.0769,50
413,382,Mason,Mount,Man Utd,MID,65,2,2,2,0.49,0.32,0.3,0,0,1,2,0,-1,0,60,0,0,0,0,0,0,0,10.2,22.8,25,5.8,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,1,0.5,0.25,0.2,0.1538,65
414,383,André,Onana,Man Utd,GK,50,6,6,6,0,0.44,6.4,0,0,1,6,0,25,0,90,0,0,2,0,0,0,0,16.8,0,0,1.7,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,3,1.5,0.75,0.6,0.4615,50
415,384,Facundo,Pellistri,Man Utd,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,50
416,385,Marcus,Rashford,Man Utd,MID,70,3,3,3,0.11,0.44,4.4,0,0,1,3,0,5,0,90,0,0,0,0,0,0,0,4.6,14.8,8,2.7,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,1.5,0.75,0.375,0.3,0.2308,70
417,386,Jadon,Sancho,Man Utd,MID,64,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,65
418,387,Luke,Shaw,Man Utd,DEF,49,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,50
419,389,Joshua,Zirkzee,Man Utd,FWD,70,8,8,8,0.22,0.71,4,1,0,0,8,0,33,0,29,0,0,0,0,0,0,0,33.2,1.8,17,5.2,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,4,2,1,0.8,0.6154,70
420,572,Leny,Yoro,Man Utd,DEF,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,45
421,593,Matthijs,De Ligt,Man Utd,DEF,50,1,1,1,0,0.6,3.9,0,0,0,1,0,3,0,9,0,0,0,0,0,0,0,0.2,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0.5,0.25,0.125,0.1,0.0769,50
422,594,Noussair,Mazraoui,Man Utd,DEF,45,8,8,8,0.01,0.43,8.2,0,0,1,8,0,32,0,80,0,0,0,0,0,0,0,14,2.4,0,1.6,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,4,2,1,0.8,0.6154,45
423,613,Toby,Collyer,Man Utd,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,45
424,364,Amad,Amad,Man Utd,MID,50,3,3,3,0.2,0.32,3.5,0,0,1,3,0,11,0,60,0,0,0,0,0,0,0,7.4,19.1,6,3.3,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,1.5,0.75,0.375,0.3,0.2308,50
425,373,Hannibal,Hannibal,Man Utd,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUL (H),BHA (A),LIV (H),SOU (A),CRY (A),TOT (H),2,2,4,2,3,3,2,4,8,10,13,0,0,0,0,0,45
426,390,Alex,Murphy,Newcastle,DEF,40,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,40
427,391,Miguel,Almirón,Newcastle,MID,59,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,60
428,392,Harvey,Barnes,Newcastle,MID,65,1,1,1,0,1.98,0.4,0,0,0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0.5,0.25,0.1429,0.1111,0.0833,65
429,393,Sven,Botman,Newcastle,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,45
430,394,Bruno,Guimaraes,Newcastle,MID,65,3,3,3,0.04,1.77,3.3,0,0,1,3,0,14,0,90,0,0,0,0,0,0,0,21.2,1.8,0,2.3,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,1.5,0.75,0.4286,0.3333,0.25,65
431,395,Dan,Burn,Newcastle,DEF,45,5,5,5,0,1.77,17,0,0,1,5,0,18,0,90,0,0,0,0,0,0,0,17.4,0,0,1.7,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,2.5,1.25,0.7143,0.5556,0.4167,45
432,396,Martin,Dúbravka,Newcastle,GK,45,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,45
